sentence,predicted_emotion,confidence
Tears won't stop falling because of this realization.,sadness,0.8364449143409729
the past is just normal.,neutral,0.9103457927703857
I'm paralyzed with fear about the past.,fear,0.9843341708183289
This this place is quite ordinary.,disgust,0.37884461879730225
I'm completely enamored with this opportunity!,joy,0.975265622138977
I never expected this song to happen!,surprise,0.9495153427124023
my health is making me livid!,anger,0.9809519648551941
the weather left me speechless!,fear,0.6644272208213806
I'm astonished by this achievement!,surprise,0.9773975014686584
My anxiety about this surprise is overwhelming.,surprise,0.7345566153526306
This my finances is neither good nor bad.,joy,0.3482876121997833
This this situation makes me so angry I could scream!,anger,0.9869810938835144
I'm feeling so down about my health...,sadness,0.9821175932884216
my finances makes me feel ecstatic!,joy,0.9891582727432251
I noticed this book today.,surprise,0.7343343496322632
My love for this opportunity knows no bounds.,joy,0.9207803010940552
I'm flabbergasted by the future!,surprise,0.9257551431655884
My soul is filled with love because of this failure.,sadness,0.9787991046905518
I'm completely shocked by this challenge!,surprise,0.979601263999939
I can't stop smiling about this gift!,joy,0.9763592481613159
This this place brings me so much happiness!,joy,0.9805378317832947
I feel such deep love for the future.,joy,0.9410502910614014
I'm over the moon about this place!,surprise,0.7556365132331848
This the news came out of nowhere!,surprise,0.9165553450584412
I feel absolutely delighted by my health.,joy,0.9911028146743774
these changes happened as expected.,neutral,0.7864741683006287
I feel such deep love for this movie.,joy,0.9447725415229797
I'm in the depths of despair because of the future.,fear,0.8098101615905762
I'm completely enamored with this movie!,joy,0.9510903358459473
What a wonderful this book we're experiencing!,joy,0.9472690224647522
My love for this surprise knows no bounds.,surprise,0.6821194291114807
I can't stop smiling about the future!,joy,0.973308265209198
Tears won't stop falling because of the past.,sadness,0.7242333889007568
I'm feeling so down about this memory...,sadness,0.9589424729347229
I can't stop smiling about this surprise!,joy,0.7575147151947021
My heart is full of joy because of the past.,joy,0.979706883430481
I'm completely enamored with my finances!,joy,0.44537410140037537
I'm feeling so down about this place...,sadness,0.9754659533500671
The thought of my friends fills me with dread.,fear,0.9924335479736328
My anxiety about the future is overwhelming.,fear,0.9909283518791199
My jaw dropped when I saw this song!,surprise,0.8684191703796387
this movie is making me livid!,anger,0.9790557026863098
I can't handle the fear of this food.,fear,0.9853759407997131
I'm so mad I can't even think straight about this achievement!,anger,0.8567900061607361
I'm paralyzed with fear about this challenge.,fear,0.988576352596283
I'm indifferent about this failure.,disgust,0.526874303817749
How dare they my friends!,anger,0.9863260984420776
I'm boiling with rage because of this book.,anger,0.9914643168449402
Tears won't stop falling because of my job.,sadness,0.9051652550697327
My love for this place knows no bounds.,joy,0.8815628290176392
I'm flabbergasted by this failure!,surprise,0.9577464461326599
I'm over the moon about this gift!,joy,0.5855825543403625
This this conversation makes me so angry I could scream!,anger,0.9880362749099731
this food makes my heart flutter!,surprise,0.4658178389072418
I'm astonished by the past!,surprise,0.9742149114608765
I feel such deep love for this memory.,joy,0.9341186881065369
The thought of this place fills me with dread.,fear,0.9883025288581848
I'm in the depths of despair because of this achievement.,fear,0.8284624218940735
There's nothing special about the future.,neutral,0.9375726580619812
This this situation brings me so much happiness!,joy,0.9880963563919067
This this surprise has me feeling blue.,surprise,0.8365910649299622
my job took me completely by surprise!,surprise,0.9586091041564941
this discovery makes my heart flutter!,fear,0.5242196321487427
I can't stop crying about this food.,sadness,0.795408308506012
I'm absolutely furious about these changes!,anger,0.983661949634552
I cherish this movie more than words can say.,joy,0.8771784901618958
There's nothing special about the past.,neutral,0.9341537356376648
Tears won't stop falling because of this song.,sadness,0.7705591320991516
I never expected this book to happen!,surprise,0.9472816586494446
I'm over the moon about this situation!,surprise,0.4578346610069275
This is the best day ever because of this challenge!,joy,0.8561278581619263
I observed the future without much reaction.,disgust,0.6398571133613586
I cherish these changes more than words can say.,joy,0.7798869013786316
this moment doesn't affect me much.,neutral,0.8145259618759155
I'm completely shocked by this gift!,surprise,0.9812299013137817
this challenge has me seeing red!,surprise,0.3946222960948944
I'm indifferent about my finances.,disgust,0.45375898480415344
What an unexpected this place!,surprise,0.9400366544723511
This this book scares me to death!,fear,0.9718607068061829
This the past makes me so angry I could scream!,anger,0.9855420589447021
I adore this conversation with all my heart!,joy,0.9784843325614929
I feel absolutely delighted by my friends.,joy,0.9908556938171387
I cherish this moment more than words can say.,joy,0.822224497795105
I'm completely shocked by this surprise!,surprise,0.980739951133728
I'm indifferent about this moment.,disgust,0.5705317258834839
I'm thrilled beyond words about this discovery!,joy,0.9654491543769836
this event left me speechless!,surprise,0.6423421502113342
I feel such deep love for my relationship.,joy,0.9412001371383667
I'm completely shocked by the past!,surprise,0.9769154787063599
I observed this gift without much reaction.,disgust,0.8876827359199524
My blood is boiling because of this gift!,anger,0.9919695258140564
My heart is full of joy because of these changes.,joy,0.9891491532325745
I observed the future without much reaction.,disgust,0.6398571133613586
My blood is boiling because of my health!,anger,0.9909046292304993
I can't handle the fear of this gift.,fear,0.9883136749267578
This is the best day ever because of my health!,joy,0.9368817806243896
I'm grieving over this memory.,sadness,0.9777249097824097
this realization has me seeing red!,surprise,0.8214276432991028
My love for these changes knows no bounds.,joy,0.7046207189559937
I'm feeling so down about these changes...,sadness,0.9752691388130188
I'm indifferent about my finances.,disgust,0.45375898480415344
this book happened as expected.,surprise,0.521052896976471
My heart races whenever I think about this decision.,fear,0.620668351650238
My love for my relationship knows no bounds.,sadness,0.6272000670433044
this book left me speechless!,surprise,0.671241819858551
My blood is boiling because of this realization!,anger,0.9927518367767334
I adore the past with all my heart!,joy,0.965824544429779
my family is making me livid!,anger,0.988669753074646
I'm completely enamored with the news!,joy,0.9159501194953918
My love for the future knows no bounds.,joy,0.6412719488143921
Tears won't stop falling because of this opportunity.,sadness,0.796338677406311
I'm thinking about this event.,joy,0.4640371799468994
My heart aches because of these changes.,sadness,0.9311828017234802
My jaw dropped when I saw this challenge!,surprise,0.9071876406669617
I'm absolutely furious about my finances!,anger,0.9838736653327942
I'm in the depths of despair because of the news.,fear,0.8494665026664734
Tears won't stop falling because of this opportunity.,sadness,0.796338677406311
I'm over the moon about this book!,surprise,0.6010258793830872
I'm in the depths of despair because of these changes.,fear,0.8216634392738342
I'm thinking about this place.,surprise,0.29478466510772705
I can't stop smiling about this gift!,joy,0.9763592481613159
I'm completely enamored with my job!,anger,0.5744044780731201
This this event is quite ordinary.,surprise,0.643887460231781
Wow! I can't believe my finances happened!,surprise,0.9785173535346985
I'm shaking with fear because of this achievement.,fear,0.9940760135650635
I'm boiling with rage because of this failure.,anger,0.9928556680679321
What an unexpected this memory!,surprise,0.9611039161682129
What a wonderful the past we're experiencing!,joy,0.9258883595466614
I'm in the depths of despair because of my relationship.,fear,0.9188966155052185
I'm thinking about the future.,fear,0.3662380576133728
I feel absolutely delighted by this book.,joy,0.9905923008918762
this conversation has me seeing red!,surprise,0.7522830367088318
Wow! I can't believe this opportunity happened!,surprise,0.9767837524414062
I'm overwhelmed with sorrow about this movie.,sadness,0.7598693370819092
How dare they these changes!,anger,0.9822028875350952
these changes is the love of my life!,surprise,0.49646180868148804
I'm terrified of my relationship!,fear,0.9937738180160522
The thought of my friends fills me with dread.,fear,0.9924335479736328
I'm flabbergasted by these changes!,surprise,0.9505196809768677
I observed my finances without much reaction.,disgust,0.6927079558372498
I'm astonished by my finances!,surprise,0.97633957862854
this place happened as expected.,neutral,0.5588750243186951
This the future has left me heartbroken.,sadness,0.9859532117843628
This these changes makes me so angry I could scream!,anger,0.9880498051643372
I'm completely shocked by my job!,surprise,0.9780322313308716
There's nothing special about these changes.,neutral,0.8077390789985657
I'm paralyzed with fear about this conversation.,fear,0.9880622625350952
This my friends is neither good nor bad.,disgust,0.8888435959815979
I'm completely shocked by this realization!,surprise,0.9771300554275513
this place is just normal.,neutral,0.8271459341049194
I'm grieving over my job.,sadness,0.9824375510215759
What an unexpected my finances!,surprise,0.9406382441520691
Wow! I can't believe this movie happened!,surprise,0.9781166315078735
this achievement is making me feel so lonely.,sadness,0.9824981093406677
My anxiety about this conversation is overwhelming.,fear,0.9907166361808777
I feel such deep love for my friends.,joy,0.9681645035743713
This my friends has left me heartbroken.,sadness,0.9870612621307373
I can't sleep because I'm so scared of this book.,fear,0.9905898571014404
This this achievement is neither good nor bad.,disgust,0.650068998336792
My anxiety about my health is overwhelming.,fear,0.9914354681968689
I can't stop crying about this place.,sadness,0.7615103125572205
My heart is full of joy because of my friends.,joy,0.9917900562286377
This this conversation makes me so angry I could scream!,anger,0.9880362749099731
I never expected this gift to happen!,surprise,0.9540233612060547
I feel such deep love for this situation.,joy,0.9027340412139893
My soul is filled with love because of my finances.,sadness,0.7936373353004456
The thought of this book fills me with dread.,fear,0.9902660250663757
I can't stop crying about this moment.,sadness,0.8554904460906982
this book is the love of my life!,joy,0.8089413046836853
I can't stop crying about this food.,sadness,0.795408308506012
this realization is making me livid!,anger,0.9829732179641724
this realization left me speechless!,surprise,0.6324477195739746
I'm so mad I can't even think straight about my friends!,anger,0.8399380445480347
I'm overwhelmed with sorrow about the weather.,sadness,0.6724846363067627
My heart is full of joy because of this discovery.,joy,0.990643322467804
I'm grieving over the past.,sadness,0.9788249135017395
I'm completely enamored with the future!,joy,0.946699321269989
How dare they this situation!,anger,0.9810178279876709
This this moment is completely unacceptable!,anger,0.7528144121170044
The thought of the past fills me with dread.,fear,0.9847822785377502
My soul is filled with love because of this place.,joy,0.7848932147026062
This this event scares me to death!,fear,0.9723114371299744
My love for this gift knows no bounds.,joy,0.9539819955825806
This my health is completely unacceptable!,fear,0.3949817717075348
I'm completely enamored with my friends!,joy,0.9269217252731323
My heart aches because of the past.,sadness,0.9433392286300659
I can't stop crying about my finances.,sadness,0.9565423130989075
This these changes scares me to death!,fear,0.9712436199188232
There's nothing special about this decision.,neutral,0.8285106420516968
I'm in the depths of despair because of this memory.,fear,0.900665819644928
this decision is just normal.,neutral,0.9294841289520264
I'm so happy about this realization!,joy,0.9837614893913269
I'm grieving over this place.,sadness,0.9823837280273438
What an unexpected these changes!,surprise,0.9615342020988464
My heart races whenever I think about my job.,fear,0.7448917627334595
This this achievement has me feeling blue.,sadness,0.8826996088027954
This this situation brings me so much happiness!,joy,0.9880963563919067
I'm so mad I can't even think straight about this place!,anger,0.8175250291824341
This this movie came out of nowhere!,surprise,0.9034608602523804
Tears won't stop falling because of the news.,sadness,0.8787837028503418
this book makes me feel ecstatic!,joy,0.9852043390274048
the weather is making me feel so lonely.,sadness,0.9873215556144714
Tears won't stop falling because of my friends.,sadness,0.8917626738548279
I'm so happy about this realization!,joy,0.9837614893913269
I'm so mad I can't even think straight about this moment!,anger,0.841686487197876
I can't sleep because I'm so scared of this event.,fear,0.9905465841293335
I'm grieving over this challenge.,sadness,0.9811065196990967
I can't stop crying about the weather.,sadness,0.9509423971176147
My jaw dropped when I saw this food!,surprise,0.8541009426116943
this food has me seeing red!,surprise,0.6915483474731445
I'm in the depths of despair because of this song.,fear,0.9078180193901062
the past happened as expected.,neutral,0.7903547286987305
I cherish the weather more than words can say.,joy,0.8665465116500854
What a wonderful this failure we're experiencing!,joy,0.7141249179840088
My heart is full of joy because of this place.,joy,0.9896836280822754
I'm thrilled beyond words about this book!,joy,0.9547426700592041
I can't sleep because I'm so scared of this event.,fear,0.9905465841293335
the future is just normal.,neutral,0.9267918467521667
This this memory is neither good nor bad.,disgust,0.7758208513259888
Tears won't stop falling because of this situation.,sadness,0.7828617691993713
I'm so happy about this decision!,joy,0.9874623417854309
I feel absolutely delighted by this place.,joy,0.990613579750061
This this book makes me so angry I could scream!,anger,0.9881382584571838
I'm thrilled beyond words about this moment!,joy,0.9565707445144653
I'm thrilled beyond words about this challenge!,joy,0.960167407989502
this discovery is the love of my life!,joy,0.8093191981315613
these changes doesn't affect me much.,neutral,0.8298839330673218
I noticed this surprise today.,surprise,0.9612070918083191
There's nothing special about this situation.,neutral,0.7989336848258972
Wow! I can't believe this book happened!,surprise,0.9781855344772339
My blood is boiling because of this decision!,anger,0.9927829504013062
this food left me speechless!,surprise,0.7013851404190063
What an unexpected this place!,surprise,0.9400366544723511
This this situation is completely unacceptable!,anger,0.7253511548042297
My affection for this failure grows every day.,disgust,0.5477195978164673
What a wonderful this food we're experiencing!,joy,0.9451765418052673
This this memory scares me to death!,fear,0.9722288250923157
How dare they this song!,anger,0.9812430739402771
This the future brings me so much happiness!,joy,0.9851866364479065
Tears won't stop falling because of the past.,sadness,0.7242333889007568
I'm shaking with fear because of my job.,fear,0.9949801564216614
I'm boiling with rage because of this moment.,anger,0.991878867149353
I'm enraged by my job!,anger,0.9874130487442017
My affection for this memory grows every day.,joy,0.623540461063385
I'm indifferent about this memory.,disgust,0.6118552684783936
I feel absolutely delighted by this movie.,joy,0.9904091358184814
I observed the weather without much reaction.,disgust,0.6544298529624939
this decision happened as expected.,neutral,0.655677318572998
This this failure is quite ordinary.,disgust,0.43763405084609985
I never expected this event to happen!,surprise,0.9575977325439453
My anxiety about this gift is overwhelming.,fear,0.9910059571266174
My heart races whenever I think about this food.,surprise,0.5270037055015564
the weather is making me feel so lonely.,sadness,0.9873215556144714
I'm flabbergasted by the news!,surprise,0.9287217855453491
I cherish this situation more than words can say.,joy,0.8089131116867065
I can't sleep because I'm so scared of this conversation.,fear,0.9896016716957092
I'm head over heels for this event!,surprise,0.36003968119621277
I never expected this achievement to happen!,surprise,0.9429901242256165
I never expected this achievement to happen!,surprise,0.9429901242256165
I'm indifferent about this challenge.,disgust,0.5485082864761353
this song makes me feel ecstatic!,joy,0.982266366481781
My heart races whenever I think about my finances.,fear,0.5290084481239319
Tears won't stop falling because of this realization.,sadness,0.8364449143409729
My jaw dropped when I saw this realization!,surprise,0.8753073811531067
How dare they my friends!,anger,0.9863260984420776
Wow! I can't believe this book happened!,surprise,0.9781855344772339
I'm absolutely furious about this surprise!,anger,0.9252762198448181
My anxiety about this situation is overwhelming.,fear,0.9912972450256348
My anxiety about this decision is overwhelming.,fear,0.9916940331459045
this situation makes my heart flutter!,fear,0.4457642436027527
I'm indifferent about this memory.,disgust,0.6118552684783936
My love for my health knows no bounds.,joy,0.4564180076122284
My heart aches because of this book.,sadness,0.9601933360099792
I feel such deep love for this moment.,joy,0.9306553602218628
My blood is boiling because of the past!,anger,0.9914724826812744
I'm grieving over this memory.,sadness,0.9777249097824097
My heart races whenever I think about my job.,fear,0.7448917627334595
I'm so happy about this movie!,joy,0.9798279404640198
I'm so happy about these changes!,joy,0.9809271097183228
This this food makes me so angry I could scream!,anger,0.9874256253242493
I'm feeling so down about my family...,sadness,0.9889342188835144
I never expected the weather to happen!,surprise,0.9368730783462524
I can't stop smiling about this challenge!,joy,0.9752922654151917
What a wonderful this place we're experiencing!,joy,0.9336476922035217
this achievement is my worst nightmare!,disgust,0.711073637008667
My soul is filled with love because of this place.,joy,0.7848932147026062
My soul is filled with love because of this memory.,sadness,0.4423346221446991
What an unexpected this book!,surprise,0.9077352285385132
I'm so happy about my relationship!,joy,0.9839587211608887
What a wonderful my relationship we're experiencing!,joy,0.938011109828949
I adore this failure with all my heart!,joy,0.9385163187980652
I can't sleep because I'm so scared of my relationship.,fear,0.9913109540939331
My soul is filled with love because of my health.,sadness,0.48785585165023804
This my job is quite ordinary.,neutral,0.4683661460876465
I'm boiling with rage because of this food.,anger,0.9916170239448547
this moment doesn't affect me much.,neutral,0.8145259618759155
My soul is filled with love because of this achievement.,joy,0.8249905705451965
I'm so happy about this book!,joy,0.9801605343818665
I noticed this realization today.,surprise,0.672653079032898
this song doesn't affect me much.,neutral,0.5537134408950806
this gift doesn't affect me much.,neutral,0.7761996984481812
this realization has me seeing red!,surprise,0.8214276432991028
this realization has me seeing red!,surprise,0.8214276432991028
How dare they my friends!,anger,0.9863260984420776
This this challenge has left me heartbroken.,sadness,0.9886119961738586
my friends happened as expected.,surprise,0.8747496008872986
My heart races whenever I think about the future.,fear,0.601912796497345
this achievement left me speechless!,surprise,0.7477618455886841
the weather is making me livid!,anger,0.9874332547187805
I can't stop smiling about this event!,joy,0.975547730922699
This the weather makes me so angry I could scream!,anger,0.9853885769844055
This my finances is neither good nor bad.,joy,0.3482876121997833
My blood is boiling because of this memory!,anger,0.9925615191459656
this challenge happened as expected.,surprise,0.3878067433834076
My jaw dropped when I saw this event!,surprise,0.8949881792068481
I'm in the depths of despair because of this moment.,fear,0.9223645925521851
I adore this gift with all my heart!,joy,0.9806786179542542
this memory took me completely by surprise!,surprise,0.957687258720398
I'm terrified of my friends!,fear,0.9936385750770569
I'm flabbergasted by this food!,surprise,0.5335953831672668
I feel absolutely delighted by the future.,joy,0.9919356107711792
I feel absolutely delighted by this moment.,joy,0.989153265953064
This this memory has me feeling blue.,sadness,0.8773947358131409
How dare they my family!,anger,0.9878467917442322
my health is making me feel so lonely.,sadness,0.9903500080108643
I'm paralyzed with fear about my relationship.,fear,0.9868128895759583
I cherish the past more than words can say.,joy,0.7696500420570374
this challenge took me completely by surprise!,surprise,0.9535461664199829
I'm absolutely furious about this realization!,anger,0.9826743006706238
This this moment is quite ordinary.,surprise,0.6562084555625916
the news has me seeing red!,surprise,0.8956969976425171
I'm paralyzed with fear about my finances.,fear,0.9840326905250549
I can't handle the fear of this situation.,fear,0.9845418930053711
I'm grieving over this book.,sadness,0.9856951832771301
I'm head over heels for the future!,anger,0.4142318665981293
I'm grieving over my family.,sadness,0.9821715950965881
My heart is full of joy because of the news.,joy,0.988887369632721
How dare they this failure!,anger,0.9833202958106995
I noticed this book today.,surprise,0.7343343496322632
My anxiety about this place is overwhelming.,fear,0.9925589561462402
I observed these changes without much reaction.,disgust,0.46887144446372986
I'm enraged by this challenge!,anger,0.986743688583374
Wow! I can't believe my finances happened!,surprise,0.9785173535346985
I'm head over heels for this movie!,anger,0.31518858671188354
I can't handle the fear of the future.,fear,0.9856606721878052
I can't handle the fear of this decision.,fear,0.9864652156829834
This is the best day ever because of this discovery!,joy,0.7430813908576965
My affection for this surprise grows every day.,joy,0.7778424620628357
this surprise makes my heart flutter!,surprise,0.86639803647995
My heart is full of joy because of my job.,joy,0.9920454025268555
I'm overwhelmed with sorrow about my health.,sadness,0.5785365700721741
I adore my relationship with all my heart!,joy,0.9665976166725159
My heart races whenever I think about this book.,fear,0.4228494465351105
I'm thinking about my family.,sadness,0.3016434609889984
I observed this opportunity without much reaction.,disgust,0.4869861900806427
This this event is completely unacceptable!,anger,0.6170119643211365
This my health is quite ordinary.,neutral,0.5282350778579712
I'm flabbergasted by my friends!,surprise,0.8481562733650208
my relationship is making me feel so lonely.,sadness,0.9912061095237732
I'm indifferent about this challenge.,disgust,0.5485082864761353
I'm grieving over this challenge.,sadness,0.9811065196990967
I'm shaking with fear because of my relationship.,fear,0.9947579503059387
these changes is making me feel so lonely.,sadness,0.9750644564628601
I'm absolutely furious about this discovery!,anger,0.9816147685050964
I'm astonished by my family!,surprise,0.9764991402626038
I can't sleep because I'm so scared of this song.,fear,0.9897040724754333
I feel such deep love for this event.,joy,0.9658201932907104
How dare they this movie!,anger,0.9762152433395386
My heart aches because of this situation.,sadness,0.9361024498939514
I'm so mad I can't even think straight about my friends!,anger,0.8399380445480347
My jaw dropped when I saw my family!,surprise,0.6385996341705322
I'm grieving over this realization.,sadness,0.9792987108230591
this memory doesn't affect me much.,neutral,0.8622136116027832
this discovery happened as expected.,surprise,0.44479745626449585
I'm so mad I can't even think straight about my friends!,anger,0.8399380445480347
I'm so happy about this gift!,joy,0.9680176973342896
I'm so happy about this failure!,joy,0.976341962814331
I can't handle the fear of the news.,fear,0.9898898601531982
I noticed this food today.,neutral,0.5564126968383789
This this place is quite ordinary.,disgust,0.37884461879730225
I can't stop smiling about this decision!,joy,0.9609547257423401
This my job is neither good nor bad.,joy,0.5751956701278687
I'm grieving over my relationship.,sadness,0.9813242554664612
this conversation left me speechless!,surprise,0.5475471019744873
This this memory is completely unacceptable!,anger,0.5535905361175537
Wow! I can't believe this memory happened!,surprise,0.9776479005813599
This the future brings me so much happiness!,joy,0.9851866364479065
I'm enraged by this situation!,anger,0.9857019186019897
I'm enraged by the weather!,anger,0.9857550859451294
I can't sleep because I'm so scared of this place.,fear,0.9891799688339233
My heart is full of joy because of this memory.,joy,0.9913467764854431
This this book has me feeling blue.,sadness,0.8751832842826843
I'm absolutely furious about this situation!,anger,0.980885922908783
This is the best day ever because of my friends!,joy,0.9247104525566101
I adore this event with all my heart!,joy,0.9846643805503845
I'm shaking with fear because of this song.,fear,0.9941628575325012
I can't stop smiling about the future!,joy,0.973308265209198
this situation is making me feel so lonely.,sadness,0.9799450635910034
I'm completely enamored with this book!,joy,0.9623709917068481
I'm indifferent about this food.,disgust,0.7653436064720154
Wow! I can't believe this song happened!,surprise,0.9786084294319153
this surprise is my worst nightmare!,fear,0.3760659992694855
I noticed this challenge today.,surprise,0.6236422657966614
I'm flabbergasted by this challenge!,surprise,0.9122177958488464
My anxiety about my job is overwhelming.,fear,0.9939826130867004
I adore my job with all my heart!,joy,0.9824458360671997
I can't stop crying about this gift.,sadness,0.7828429341316223
How dare they this achievement!,anger,0.981695294380188
My anxiety about this memory is overwhelming.,fear,0.9886455535888672
Wow! I can't believe this challenge happened!,surprise,0.9777326583862305
this event doesn't affect me much.,neutral,0.6762285828590393
I'm completely enamored with my job!,anger,0.5744044780731201
This this food is neither good nor bad.,disgust,0.8695157766342163
There's nothing special about this opportunity.,neutral,0.6676506400108337
This this failure brings me so much happiness!,joy,0.9167260527610779
My love for this movie knows no bounds.,joy,0.9449340105056763
this book makes me feel ecstatic!,joy,0.9852043390274048
I can't stop crying about my job.,sadness,0.9656616449356079
this book is my worst nightmare!,disgust,0.7536811828613281
My soul is filled with love because of this moment.,joy,0.8117892742156982
I cherish this movie more than words can say.,joy,0.8771784901618958
There's nothing special about my finances.,neutral,0.8807000517845154
I cherish this opportunity more than words can say.,joy,0.9394806623458862
I'm shaking with fear because of my friends.,fear,0.9949504137039185
this challenge is making me feel so lonely.,sadness,0.9833252429962158
This this failure scares me to death!,fear,0.9801400303840637
This this event is quite ordinary.,surprise,0.643887460231781
this place is making me livid!,anger,0.9797858595848083
this failure has me seeing red!,anger,0.5433030128479004
I'm enraged by this place!,anger,0.9853846430778503
This this memory has left me heartbroken.,sadness,0.9839553236961365
I observed this surprise without much reaction.,surprise,0.9789026975631714
I'm paralyzed with fear about this surprise.,fear,0.8907349705696106
my health makes me feel ecstatic!,joy,0.9913293123245239
My anxiety about this surprise is overwhelming.,surprise,0.7345566153526306
This my health came out of nowhere!,surprise,0.9069842100143433
I'm feeling so down about this place...,sadness,0.9754659533500671
My affection for this moment grows every day.,joy,0.6226736307144165
There's nothing special about this conversation.,neutral,0.8214451670646667
How dare they this conversation!,anger,0.984288215637207
I'm head over heels for my family!,anger,0.6836228370666504
I'm overwhelmed with sorrow about my family.,surprise,0.4850233495235443
My blood is boiling because of this food!,anger,0.9885900616645813
I'm completely shocked by this food!,surprise,0.9734912514686584
I'm paralyzed with fear about my health.,fear,0.983740508556366
What a wonderful this challenge we're experiencing!,joy,0.9234685301780701
This this situation is neither good nor bad.,disgust,0.6158469915390015
This these changes has left me heartbroken.,sadness,0.9870147705078125
My heart aches because of my job.,sadness,0.9738328456878662
I can't stop smiling about this failure!,joy,0.9199088215827942
I'm thinking about this surprise.,surprise,0.9695962071418762
I feel absolutely delighted by this song.,joy,0.9898287653923035
I'm indifferent about this discovery.,disgust,0.6768708229064941
I'm astonished by this realization!,surprise,0.9777843952178955
This this surprise scares me to death!,fear,0.6853601336479187
I'm in the depths of despair because of this song.,fear,0.9078180193901062
the future is just normal.,neutral,0.9267918467521667
How dare they this decision!,anger,0.9821071028709412
this memory happened as expected.,neutral,0.7180864214897156
What a wonderful the news we're experiencing!,joy,0.9713516235351562
I'm grieving over this song.,sadness,0.9820867776870728
I adore the news with all my heart!,joy,0.986868679523468
this memory is the love of my life!,joy,0.44437798857688904
This is the best day ever because of this discovery!,joy,0.7430813908576965
This is the best day ever because of this failure!,joy,0.7876039743423462
I'm head over heels for this memory!,anger,0.3769678473472595
This is the best day ever because of my friends!,joy,0.9247104525566101
I'm indifferent about my job.,disgust,0.521590530872345
I'm astonished by this moment!,surprise,0.9751478433609009
this situation doesn't affect me much.,neutral,0.8061620593070984
I'm in the depths of despair because of this conversation.,fear,0.9102312922477722
This this song makes me so angry I could scream!,anger,0.987597644329071
this decision makes my heart flutter!,fear,0.5131649374961853
I'm thrilled beyond words about this failure!,joy,0.9518686532974243
My affection for my job grows every day.,joy,0.7360096573829651
the future has me seeing red!,surprise,0.6074320077896118
my relationship is the love of my life!,joy,0.6326447129249573
I can't stop smiling about this surprise!,joy,0.7575147151947021
This this conversation came out of nowhere!,surprise,0.9279187321662903
Wow! I can't believe my family happened!,surprise,0.9786747694015503
This the news is quite ordinary.,neutral,0.5057480931282043
I'm shaking with fear because of this decision.,fear,0.9941704273223877
I'm flabbergasted by this memory!,surprise,0.9482064247131348
I feel such deep love for this conversation.,joy,0.9382386803627014
I cherish my job more than words can say.,joy,0.8899659514427185
I can't stop smiling about this song!,joy,0.9728174805641174
I'm completely shocked by the weather!,surprise,0.979308545589447
There's nothing special about this moment.,neutral,0.6586812734603882
this realization is my worst nightmare!,disgust,0.6219531297683716
This this situation brings me so much happiness!,joy,0.9880963563919067
I'm in the depths of despair because of my health.,fear,0.8661669492721558
I'm shaking with fear because of this event.,fear,0.9941192865371704
This this memory has me feeling blue.,sadness,0.8773947358131409
I'm so happy about this conversation!,joy,0.9863990545272827
I'm completely enamored with this place!,joy,0.9607498645782471
I'm shaking with fear because of this discovery.,fear,0.9940659999847412
What an unexpected this place!,surprise,0.9400366544723511
My heart aches because of my relationship.,sadness,0.9682130813598633
I'm flabbergasted by this moment!,surprise,0.926511287689209
I'm paralyzed with fear about this memory.,fear,0.9839782118797302
I can't stop smiling about this song!,joy,0.9728174805641174
I'm so happy about this conversation!,joy,0.9863990545272827
I'm thinking about this moment.,neutral,0.4406317174434662
This the future scares me to death!,fear,0.9725340604782104
This the future is quite ordinary.,neutral,0.6913420557975769
This is the best day ever because of this failure!,joy,0.7876039743423462
My affection for the future grows every day.,joy,0.6160803437232971
I'm in the depths of despair because of this memory.,fear,0.900665819644928
I'm head over heels for the future!,anger,0.4142318665981293
My anxiety about my friends is overwhelming.,fear,0.9920030832290649
I'm completely enamored with my family!,joy,0.8364580869674683
I'm flabbergasted by this achievement!,surprise,0.9030851721763611
My soul is filled with love because of this gift.,joy,0.9169864654541016
There's nothing special about the past.,neutral,0.9341537356376648
I'm overwhelmed with sorrow about this conversation.,sadness,0.587959349155426
I'm boiling with rage because of the weather.,anger,0.991852343082428
I'm thrilled beyond words about my friends!,joy,0.9503920674324036
I'm terrified of this moment!,fear,0.991588294506073
this memory is making me livid!,anger,0.983906626701355
I'm head over heels for the weather!,anger,0.24825000762939453
There's nothing special about my finances.,neutral,0.8807000517845154
My heart aches because of my finances.,sadness,0.9684582352638245
I feel absolutely delighted by the future.,joy,0.9919356107711792
this moment is just normal.,neutral,0.8454440832138062
I'm absolutely furious about the news!,anger,0.9845457077026367
How dare they this gift!,anger,0.9775736927986145
My heart races whenever I think about this realization.,fear,0.4069328308105469
This this realization scares me to death!,fear,0.9716236591339111
I'm flabbergasted by this decision!,surprise,0.9402519464492798
I never expected my family to happen!,surprise,0.9233989119529724
I'm absolutely furious about this situation!,anger,0.980885922908783
I'm completely shocked by this challenge!,surprise,0.979601263999939
This my family brings me so much happiness!,joy,0.9884379506111145
this surprise took me completely by surprise!,surprise,0.9649918079376221
I'm grieving over this decision.,sadness,0.9822832942008972
this movie left me speechless!,surprise,0.7023347020149231
this surprise left me speechless!,surprise,0.9591885209083557
I can't stop smiling about this decision!,joy,0.9609547257423401
I'm terrified of this challenge!,fear,0.9922426342964172
This this memory brings me so much happiness!,joy,0.9863430261611938
