sentence,predicted_emotion,confidence
I'm flabbergasted by this song!,surprise,0.9279127717018127
This this memory is completely unacceptable!,anger,0.5535905361175537
This this moment has left me heartbroken.,sadness,0.987080991268158
This this conversation brings me so much happiness!,joy,0.9872428178787231
This my health is completely unacceptable!,fear,0.3949817717075348
I can't stop crying about my job.,sadness,0.9656616449356079
I'm feeling so down about this gift...,sadness,0.9852783679962158
this gift has me seeing red!,joy,0.6328409910202026
My heart aches because of this food.,sadness,0.923682689666748
I noticed my relationship today.,surprise,0.6251083016395569
My soul is filled with love because of the future.,sadness,0.5502386093139648
this moment makes me feel ecstatic!,joy,0.9839881062507629
This my family has left me heartbroken.,sadness,0.9877607822418213
This this discovery has me feeling blue.,sadness,0.8850218653678894
I observed the future without much reaction.,disgust,0.6398571133613586
I observed this decision without much reaction.,disgust,0.7057458162307739
I can't sleep because I'm so scared of this conversation.,fear,0.9896016716957092
My jaw dropped when I saw this place!,surprise,0.8633989691734314
this moment makes my heart flutter!,fear,0.6690599322319031
My soul is filled with love because of these changes.,joy,0.49117231369018555
I'm so mad I can't even think straight about this conversation!,anger,0.8210724592208862
This the future makes me so angry I could scream!,anger,0.9865664839744568
I can't stop smiling about this place!,joy,0.9686564207077026
I never expected the past to happen!,surprise,0.9233120083808899
I'm astonished by this surprise!,surprise,0.9795486927032471
I'm overwhelmed with sorrow about this decision.,sadness,0.6575659513473511
There's nothing special about this gift.,neutral,0.6746363639831543
I'm boiling with rage because of my finances.,anger,0.9924296736717224
Wow! I can't believe this realization happened!,surprise,0.9771826863288879
This is the best day ever because of this conversation!,joy,0.7513810396194458
I'm paralyzed with fear about this conversation.,fear,0.9880622625350952
What an unexpected my job!,surprise,0.8970056176185608
this food is the love of my life!,joy,0.8081070184707642
I'm absolutely furious about my job!,anger,0.9846396446228027
this challenge is making me feel so lonely.,sadness,0.9833252429962158
I'm completely shocked by the weather!,surprise,0.979308545589447
This this gift brings me so much happiness!,joy,0.9831066131591797
This this event has left me heartbroken.,sadness,0.9873408675193787
I can't handle the fear of this movie.,fear,0.9895418882369995
my finances happened as expected.,surprise,0.7389759421348572
this place happened as expected.,neutral,0.5588750243186951
this event is the love of my life!,joy,0.6579935550689697
My jaw dropped when I saw this challenge!,surprise,0.9071876406669617
I'm feeling so down about my job...,sadness,0.9884322285652161
I'm indifferent about this memory.,disgust,0.6118552684783936
I never expected this realization to happen!,surprise,0.9382812976837158
This my friends makes me so angry I could scream!,anger,0.982488751411438
This this opportunity is quite ordinary.,surprise,0.6224938035011292
Wow! I can't believe this surprise happened!,surprise,0.9793016910552979
I'm grieving over my health.,sadness,0.980119526386261
This the past makes me so angry I could scream!,anger,0.9855420589447021
I noticed this food today.,neutral,0.5564126968383789
This is the best day ever because of this book!,joy,0.7592572569847107
My heart aches because of this realization.,sadness,0.9408273696899414
I'm so happy about the weather!,joy,0.98215252161026
I adore this memory with all my heart!,joy,0.9783015251159668
This this discovery is completely unacceptable!,anger,0.5693399906158447
my finances left me speechless!,surprise,0.5663047432899475
I observed this food without much reaction.,disgust,0.976306140422821
This this failure scares me to death!,fear,0.9801400303840637
I'm overwhelmed with sorrow about these changes.,sadness,0.633518397808075
this achievement makes my heart flutter!,fear,0.6066622734069824
This my friends brings me so much happiness!,joy,0.9843001961708069
My heart races whenever I think about this food.,surprise,0.5270037055015564
this song makes me feel ecstatic!,joy,0.982266366481781
I'm in the depths of despair because of my family.,fear,0.9334307909011841
I'm overwhelmed with sorrow about this decision.,sadness,0.6575659513473511
I'm paralyzed with fear about this memory.,fear,0.9839782118797302
What an unexpected this movie!,surprise,0.9059782028198242
this opportunity is the love of my life!,joy,0.8190705180168152
My heart aches because of my health.,sadness,0.962648332118988
This the news is quite ordinary.,neutral,0.5057480931282043
my finances left me speechless!,surprise,0.5663047432899475
What an unexpected my family!,surprise,0.8865463733673096
this achievement is just normal.,neutral,0.7816938161849976
I'm indifferent about the weather.,disgust,0.38391223549842834
I'm so happy about these changes!,joy,0.9809271097183228
I'm thinking about this situation.,neutral,0.398027628660202
This my relationship makes me so angry I could scream!,anger,0.9863550066947937
I'm grieving over this song.,sadness,0.9820867776870728
I'm grieving over my family.,sadness,0.9821715950965881
I feel such deep love for my family.,joy,0.9683466553688049
This this discovery is quite ordinary.,surprise,0.7015936374664307
this conversation happened as expected.,neutral,0.7111818790435791
I'm astonished by my relationship!,surprise,0.9738715291023254
I feel such deep love for this discovery.,joy,0.9775872826576233
My heart races whenever I think about this challenge.,fear,0.5046579241752625
This my friends is completely unacceptable!,anger,0.7151954770088196
this decision makes me feel ecstatic!,joy,0.9820386171340942
I'm enraged by these changes!,anger,0.9878843426704407
How dare they this song!,anger,0.9812430739402771
this situation doesn't affect me much.,neutral,0.8061620593070984
the weather makes me feel ecstatic!,joy,0.9906181693077087
my friends is making me feel so lonely.,sadness,0.9892387390136719
this realization happened as expected.,surprise,0.6621918678283691
I'm grieving over this failure.,sadness,0.9858042001724243
I feel such deep love for my job.,joy,0.9695786237716675
my friends is the love of my life!,joy,0.7342250347137451
I'm grieving over the future.,sadness,0.9789930582046509
I'm grieving over my health.,sadness,0.980119526386261
I adore this realization with all my heart!,joy,0.9782372117042542
How dare they these changes!,anger,0.9822028875350952
this opportunity is making me livid!,anger,0.984745442867279
I'm completely enamored with this song!,joy,0.9355695247650146
My love for my job knows no bounds.,joy,0.8543082475662231
I'm astonished by this conversation!,surprise,0.9735251069068909
My affection for this decision grows every day.,joy,0.6335411667823792
I feel such deep love for this book.,joy,0.9569947123527527
I'm so happy about my health!,joy,0.9826199412345886
this place makes my heart flutter!,surprise,0.5357740521430969
I'm so mad I can't even think straight about this gift!,anger,0.8425242900848389
My love for this situation knows no bounds.,sadness,0.6508436799049377
this conversation is the love of my life!,joy,0.6115540266036987
this song is my worst nightmare!,disgust,0.7088855504989624
I'm feeling so down about this book...,sadness,0.9822046160697937
My jaw dropped when I saw my finances!,surprise,0.7711827158927917
this challenge took me completely by surprise!,surprise,0.9535461664199829
This these changes brings me so much happiness!,joy,0.9841088652610779
I'm absolutely furious about the future!,anger,0.983767032623291
I'm paralyzed with fear about this place.,fear,0.990568220615387
I'm grieving over this situation.,sadness,0.9820047616958618
these changes is my worst nightmare!,disgust,0.670417845249176
This this achievement brings me so much happiness!,joy,0.986299455165863
I'm flabbergasted by this situation!,surprise,0.94759601354599
What an unexpected this challenge!,surprise,0.9412407875061035
this food doesn't affect me much.,neutral,0.8604295253753662
How dare they my finances!,anger,0.9875571727752686
my finances happened as expected.,surprise,0.7389759421348572
this opportunity is my worst nightmare!,fear,0.5576958060264587
My jaw dropped when I saw this book!,surprise,0.9059977531433105
this movie left me speechless!,surprise,0.7023347020149231
I'm absolutely furious about this movie!,anger,0.9823707342147827
This my job makes me so angry I could scream!,anger,0.9854427576065063
I'm terrified of my family!,fear,0.9936317801475525
My love for this moment knows no bounds.,joy,0.7925871014595032
I'm boiling with rage because of this decision.,anger,0.9924847483634949
I'm thinking about my relationship.,fear,0.3527171313762665
I adore the past with all my heart!,joy,0.965824544429779
this discovery is making me livid!,anger,0.9837204217910767
This this book brings me so much happiness!,joy,0.9877614974975586
I'm in the depths of despair because of this situation.,fear,0.9138058423995972
This my relationship is quite ordinary.,neutral,0.6788064241409302
I can't handle the fear of this opportunity.,fear,0.9867421984672546
The thought of this conversation fills me with dread.,fear,0.9876534342765808
I feel such deep love for this surprise.,surprise,0.5570670962333679
How dare they this song!,anger,0.9812430739402771
I'm in the depths of despair because of this movie.,fear,0.8661922216415405
I'm enraged by this situation!,anger,0.9857019186019897
The thought of this conversation fills me with dread.,fear,0.9876534342765808
I'm enraged by the news!,anger,0.9874466061592102
I'm astonished by my finances!,surprise,0.97633957862854
I'm boiling with rage because of the news.,anger,0.9926387071609497
My heart is full of joy because of my health.,joy,0.9894606471061707
I observed this opportunity without much reaction.,disgust,0.4869861900806427
There's nothing special about this food.,neutral,0.6497548222541809
I'm completely shocked by this gift!,surprise,0.9812299013137817
I'm over the moon about this song!,surprise,0.5176523327827454
This these changes has left me heartbroken.,sadness,0.9870147705078125
This this food has me feeling blue.,sadness,0.8783144950866699
I'm completely shocked by this gift!,surprise,0.9812299013137817
I cherish this event more than words can say.,joy,0.8846370577812195
I'm enraged by this opportunity!,anger,0.9856448173522949
the future is making me livid!,anger,0.9862896800041199
I'm flabbergasted by my relationship!,surprise,0.8840179443359375
This is the best day ever because of the weather!,joy,0.8841511011123657
My love for this achievement knows no bounds.,joy,0.9359084367752075
I'm overwhelmed with sorrow about this movie.,sadness,0.7598693370819092
My love for the news knows no bounds.,joy,0.9215872883796692
Tears won't stop falling because of this food.,sadness,0.5032622218132019
this opportunity took me completely by surprise!,surprise,0.949096143245697
I'm overwhelmed with sorrow about this movie.,sadness,0.7598693370819092
This my finances is completely unacceptable!,anger,0.7863985300064087
I'm thinking about this food.,joy,0.35943886637687683
My heart aches because of this challenge.,sadness,0.947903573513031
I'm head over heels for the past!,anger,0.3013427257537842
I'm indifferent about this place.,disgust,0.8024829030036926
My heart races whenever I think about this surprise.,surprise,0.9752991199493408
This this conversation is quite ordinary.,neutral,0.6551217436790466
I'm completely shocked by this conversation!,surprise,0.9762430787086487
I'm feeling so down about this surprise...,surprise,0.9743971228599548
I'm in the depths of despair because of this conversation.,fear,0.9102312922477722
I'm so happy about this opportunity!,joy,0.9863651990890503
Tears won't stop falling because of this movie.,sadness,0.7738799452781677
I'm thrilled beyond words about this opportunity!,joy,0.9628468751907349
I'm terrified of my health!,fear,0.9930145740509033
I'm in the depths of despair because of this achievement.,fear,0.8284624218940735
My heart is full of joy because of my job.,joy,0.9920454025268555
I cherish this achievement more than words can say.,joy,0.8988310694694519
This this decision has left me heartbroken.,sadness,0.9874188303947449
My blood is boiling because of this challenge!,anger,0.9929531216621399
this discovery has me seeing red!,surprise,0.8320547342300415
I'm absolutely furious about this moment!,anger,0.9833778142929077
I'm in the depths of despair because of this surprise.,fear,0.9218175411224365
I'm flabbergasted by the news!,surprise,0.9287217855453491
My anxiety about this food is overwhelming.,fear,0.9906283020973206
I'm feeling so down about this moment...,sadness,0.9754642248153687
I can't handle the fear of this conversation.,fear,0.9827210307121277
There's nothing special about this surprise.,surprise,0.9662549495697021
I'm feeling so down about the weather...,sadness,0.9838491678237915
I'm enraged by this challenge!,anger,0.986743688583374
My anxiety about this gift is overwhelming.,fear,0.9910059571266174
I can't sleep because I'm so scared of this situation.,fear,0.990213930606842
I feel such deep love for this surprise.,surprise,0.5570670962333679
I'm astonished by these changes!,surprise,0.9759308695793152
I'm completely shocked by my friends!,surprise,0.978669285774231
I'm terrified of this conversation!,fear,0.9906275272369385
I'm thrilled beyond words about this book!,joy,0.9547426700592041
this book is making me livid!,anger,0.9802032709121704
the weather makes my heart flutter!,fear,0.6528301239013672
My heart is full of joy because of this conversation.,joy,0.9924938678741455
I'm indifferent about this movie.,disgust,0.7249715924263
I'm so mad I can't even think straight about this event!,anger,0.8306689262390137
I'm flabbergasted by these changes!,surprise,0.9505196809768677
I feel absolutely delighted by this book.,joy,0.9905923008918762
This this food brings me so much happiness!,joy,0.9870657920837402
My soul is filled with love because of this surprise.,surprise,0.7688953280448914
This this food has me feeling blue.,sadness,0.8783144950866699
I'm enraged by this discovery!,anger,0.9873379468917847
I'm enraged by this food!,anger,0.9853544235229492
My heart aches because of this failure.,sadness,0.9511446356773376
I'm so mad I can't even think straight about this book!,anger,0.8388785719871521
I'm grieving over my friends.,sadness,0.9830183982849121
I adore this conversation with all my heart!,joy,0.9784843325614929
My affection for this opportunity grows every day.,joy,0.718239426612854
This is the best day ever because of my job!,joy,0.938513457775116
I'm astonished by the future!,surprise,0.9747061729431152
This this surprise scares me to death!,fear,0.6853601336479187
This the news is neither good nor bad.,neutral,0.424945205450058
What a wonderful my relationship we're experiencing!,joy,0.938011109828949
This this surprise has me feeling blue.,surprise,0.8365910649299622
I'm so happy about this opportunity!,joy,0.9863651990890503
My soul is filled with love because of this achievement.,joy,0.8249905705451965
This this food scares me to death!,fear,0.9554722905158997
this failure is making me livid!,anger,0.9847925901412964
I'm overwhelmed with sorrow about this situation.,sadness,0.770540714263916
My affection for this book grows every day.,joy,0.7711234092712402
Tears won't stop falling because of this failure.,sadness,0.8434858918190002
I never expected my job to happen!,surprise,0.9071819186210632
I can't stop smiling about this discovery!,joy,0.9662150144577026
I'm thinking about the news.,neutral,0.5503833889961243
My heart aches because of my family.,sadness,0.9787889719009399
This this failure has left me heartbroken.,sadness,0.98592209815979
the weather is just normal.,neutral,0.7960291504859924
My anxiety about the news is overwhelming.,fear,0.9925186634063721
The thought of my friends fills me with dread.,fear,0.9924335479736328
I'm completely shocked by this movie!,surprise,0.9782202243804932
I'm head over heels for this achievement!,neutral,0.2971092760562897
this song makes my heart flutter!,fear,0.4954410791397095
this movie is my worst nightmare!,disgust,0.754046618938446
I cherish the weather more than words can say.,joy,0.8665465116500854
I'm astonished by this moment!,surprise,0.9751478433609009
I adore this event with all my heart!,joy,0.9846643805503845
Wow! I can't believe this memory happened!,surprise,0.9776479005813599
I'm terrified of this memory!,fear,0.9913938641548157
I'm shaking with fear because of this memory.,fear,0.9939509630203247
I'm terrified of these changes!,fear,0.9910210967063904
This this discovery came out of nowhere!,surprise,0.9152471423149109
this place doesn't affect me much.,disgust,0.5062622427940369
I feel absolutely delighted by this movie.,joy,0.9904091358184814
this challenge is making me feel so lonely.,sadness,0.9833252429962158
I'm overwhelmed with sorrow about my job.,sadness,0.8509005308151245
I'm feeling so down about my family...,sadness,0.9889342188835144
I'm flabbergasted by this discovery!,surprise,0.937150776386261
I'm absolutely furious about this decision!,anger,0.9822579026222229
I'm overwhelmed with sorrow about this event.,sadness,0.5241562128067017
What a wonderful this situation we're experiencing!,joy,0.866635799407959
this movie is making me feel so lonely.,sadness,0.9832062721252441
What a wonderful this failure we're experiencing!,joy,0.7141249179840088
This the news came out of nowhere!,surprise,0.9165553450584412
There's nothing special about this decision.,neutral,0.8285106420516968
my health happened as expected.,sadness,0.4101063013076782
This is the best day ever because of my job!,joy,0.938513457775116
I'm flabbergasted by this discovery!,surprise,0.937150776386261
My heart is full of joy because of the future.,joy,0.9890450239181519
this realization makes me feel ecstatic!,joy,0.9849029779434204
I'm indifferent about this surprise.,surprise,0.8374596238136292
There's nothing special about my family.,neutral,0.8197142481803894
My heart races whenever I think about this moment.,fear,0.47385790944099426
My heart races whenever I think about this situation.,fear,0.5330538153648376
I feel such deep love for my family.,joy,0.9683466553688049
I never expected this discovery to happen!,surprise,0.9478522539138794
this failure is making me livid!,anger,0.9847925901412964
Tears won't stop falling because of my relationship.,sadness,0.8728339672088623
What a wonderful these changes we're experiencing!,joy,0.8573887944221497
Wow! I can't believe this book happened!,surprise,0.9781855344772339
Wow! I can't believe this book happened!,surprise,0.9781855344772339
I'm completely shocked by this failure!,surprise,0.9759963750839233
This my family makes me so angry I could scream!,anger,0.9846274256706238
My heart is full of joy because of this event.,joy,0.9918143153190613
I'm paralyzed with fear about this food.,fear,0.9883472323417664
How dare they this food!,anger,0.973212718963623
I'm feeling so down about this food...,sadness,0.9758913516998291
I can't stop smiling about this situation!,joy,0.9457380771636963
I'm flabbergasted by my finances!,surprise,0.9387102723121643
this opportunity left me speechless!,surprise,0.6206632852554321
my job makes my heart flutter!,fear,0.5230951309204102
I'm thrilled beyond words about my family!,joy,0.9653069376945496
I'm feeling so down about this place...,sadness,0.9754659533500671
the past is the love of my life!,anger,0.3718547821044922
I'm so happy about this discovery!,joy,0.9856607913970947
I feel absolutely delighted by this situation.,joy,0.9909047484397888
I'm boiling with rage because of my family.,anger,0.9915832877159119
my family is the love of my life!,joy,0.8539924621582031
this decision is making me livid!,anger,0.9837318658828735
My heart races whenever I think about the future.,fear,0.601912796497345
There's nothing special about this situation.,neutral,0.7989336848258972
my health happened as expected.,sadness,0.4101063013076782
I'm feeling so down about this surprise...,surprise,0.9743971228599548
This this decision brings me so much happiness!,joy,0.9851699471473694
My affection for this event grows every day.,joy,0.636699914932251
I'm indifferent about this realization.,disgust,0.5953177213668823
Wow! I can't believe my friends happened!,surprise,0.9787324070930481
I can't handle the fear of the weather.,fear,0.986474335193634
How dare they this discovery!,anger,0.9795954823493958
This this book brings me so much happiness!,joy,0.9877614974975586
this realization has me seeing red!,surprise,0.8214276432991028
My anxiety about this place is overwhelming.,fear,0.9925589561462402
this achievement is making me livid!,anger,0.9829559326171875
I'm head over heels for this conversation!,surprise,0.3388505280017853
this memory happened as expected.,neutral,0.7180864214897156
My affection for my finances grows every day.,joy,0.565290093421936
I'm feeling so down about this gift...,sadness,0.9852783679962158
I'm boiling with rage because of this failure.,anger,0.9928556680679321
I'm in the depths of despair because of my health.,fear,0.8661669492721558
I'm in the depths of despair because of this achievement.,fear,0.8284624218940735
My blood is boiling because of these changes!,anger,0.9918311238288879
I can't sleep because I'm so scared of my relationship.,fear,0.9913109540939331
My affection for this place grows every day.,joy,0.7352351546287537
My affection for these changes grows every day.,joy,0.42675545811653137
This this song has left me heartbroken.,sadness,0.9871928691864014
I can't stop smiling about the news!,joy,0.9824487566947937
I'm indifferent about this realization.,disgust,0.5953177213668823
My blood is boiling because of this challenge!,anger,0.9929531216621399
Tears won't stop falling because of these changes.,sadness,0.7134963870048523
I can't stop crying about this event.,sadness,0.8916816115379333
I'm head over heels for this gift!,surprise,0.3422313630580902
I noticed this moment today.,surprise,0.7985544800758362
My heart is full of joy because of this moment.,joy,0.9902799725532532
I observed the past without much reaction.,disgust,0.7400106191635132
this situation took me completely by surprise!,surprise,0.9634377360343933
Tears won't stop falling because of this event.,sadness,0.7495557069778442
these changes makes my heart flutter!,surprise,0.48007720708847046
I'm shaking with fear because of this achievement.,fear,0.9940760135650635
I can't sleep because I'm so scared of this movie.,fear,0.989875078201294
I'm boiling with rage because of this situation.,anger,0.991359531879425
I'm grieving over this place.,sadness,0.9823837280273438
My affection for this situation grows every day.,disgust,0.43740156292915344
I can't handle the fear of this realization.,fear,0.9874055981636047
How dare they this memory!,anger,0.9815194606781006
I'm boiling with rage because of my family.,anger,0.9915832877159119
this movie is just normal.,neutral,0.900551438331604
I'm paralyzed with fear about this achievement.,fear,0.9874536991119385
My anxiety about this challenge is overwhelming.,fear,0.9912340044975281
I feel absolutely delighted by this failure.,joy,0.9876556992530823
Tears won't stop falling because of my friends.,sadness,0.8917626738548279
I can't sleep because I'm so scared of this song.,fear,0.9897040724754333
I can't sleep because I'm so scared of the weather.,fear,0.9903545379638672
My affection for this failure grows every day.,disgust,0.5477195978164673
Wow! I can't believe my relationship happened!,surprise,0.9773809909820557
My anxiety about this book is overwhelming.,fear,0.9925987720489502
I'm head over heels for this failure!,anger,0.6190162301063538
my finances has me seeing red!,surprise,0.6796651482582092
the weather doesn't affect me much.,neutral,0.6068699955940247
I'm so mad I can't even think straight about the news!,anger,0.8252471685409546
My jaw dropped when I saw this achievement!,surprise,0.9358760714530945
this achievement took me completely by surprise!,surprise,0.9615349769592285
I'm absolutely furious about this food!,anger,0.9816229343414307
I cherish my relationship more than words can say.,joy,0.8325970768928528
My heart races whenever I think about my finances.,fear,0.5290084481239319
I can't handle the fear of my friends.,fear,0.9909501671791077
the future has me seeing red!,surprise,0.6074320077896118
I can't handle the fear of this memory.,fear,0.9832636713981628
this place is making me livid!,anger,0.9797858595848083
I'm thinking about this opportunity.,joy,0.9265684485435486
How dare they my job!,anger,0.9891932606697083
There's nothing special about this situation.,neutral,0.7989336848258972
I'm over the moon about this situation!,surprise,0.4578346610069275
I'm feeling so down about my relationship...,sadness,0.9812854528427124
I adore this gift with all my heart!,joy,0.9806786179542542
How dare they this song!,anger,0.9812430739402771
I'm completely enamored with my finances!,joy,0.44537410140037537
this moment left me speechless!,fear,0.5000236630439758
I'm feeling so down about this memory...,sadness,0.9589424729347229
I'm feeling so down about this song...,sadness,0.9780831933021545
How dare they this surprise!,anger,0.6198326349258423
How dare they my job!,anger,0.9891932606697083
I'm boiling with rage because of the news.,anger,0.9926387071609497
My jaw dropped when I saw this event!,surprise,0.8949881792068481
I'm thrilled beyond words about this moment!,joy,0.9565707445144653
This my relationship scares me to death!,fear,0.9778203368186951
I'm completely enamored with this event!,joy,0.9580034613609314
this surprise is just normal.,surprise,0.9689756035804749
I feel absolutely delighted by my friends.,joy,0.9908556938171387
I'm grieving over my relationship.,sadness,0.9813242554664612
Wow! I can't believe this conversation happened!,surprise,0.9773099422454834
I can't stop smiling about this achievement!,joy,0.9729048013687134
this situation makes my heart flutter!,fear,0.4457642436027527
I'm absolutely furious about this realization!,anger,0.9826743006706238
the future is making me feel so lonely.,sadness,0.983095109462738
This this failure makes me so angry I could scream!,anger,0.9893054962158203
How dare they this book!,anger,0.979478120803833
Tears won't stop falling because of the past.,sadness,0.7242333889007568
I'm shaking with fear because of the future.,fear,0.9943515062332153
My heart is full of joy because of this challenge.,joy,0.9905691146850586
this song is making me feel so lonely.,sadness,0.9817237854003906
This these changes makes me so angry I could scream!,anger,0.9880498051643372
I'm head over heels for my finances!,anger,0.5569843649864197
I'm indifferent about this realization.,disgust,0.5953177213668823
This this surprise came out of nowhere!,surprise,0.9691605567932129
My soul is filled with love because of this memory.,sadness,0.4423346221446991
I adore my job with all my heart!,joy,0.9824458360671997
this gift is making me livid!,anger,0.97407466173172
I never expected this conversation to happen!,surprise,0.9550881385803223
I cherish this moment more than words can say.,joy,0.822224497795105
I'm grieving over this surprise.,surprise,0.9266761541366577
This the news has left me heartbroken.,sadness,0.9867838621139526
My love for this food knows no bounds.,joy,0.9378967881202698
I can't stop crying about this memory.,sadness,0.8577601909637451
My anxiety about this failure is overwhelming.,fear,0.9912699460983276
My soul is filled with love because of my job.,sadness,0.6694520711898804
I feel such deep love for this gift.,joy,0.9722211360931396
I'm flabbergasted by this failure!,surprise,0.9577464461326599
the future is making me feel so lonely.,sadness,0.983095109462738
I'm completely enamored with this movie!,joy,0.9510903358459473
My anxiety about this situation is overwhelming.,fear,0.9912972450256348
I'm enraged by the future!,anger,0.9858885407447815
I can't stop crying about this situation.,sadness,0.8252795934677124
I observed my relationship without much reaction.,disgust,0.8802010416984558
Tears won't stop falling because of this opportunity.,sadness,0.796338677406311
I'm head over heels for this event!,surprise,0.36003968119621277
There's nothing special about this moment.,neutral,0.6586812734603882
This is the best day ever because of my health!,joy,0.9368817806243896
I'm enraged by my finances!,anger,0.9859936237335205
this movie is making me livid!,anger,0.9790557026863098
My heart races whenever I think about this book.,fear,0.4228494465351105
This this discovery came out of nowhere!,surprise,0.9152471423149109
my health is the love of my life!,joy,0.8804454803466797
This this song brings me so much happiness!,joy,0.9850988388061523
This this failure is completely unacceptable!,anger,0.7942463159561157
my family doesn't affect me much.,sadness,0.8322721719741821
My soul is filled with love because of these changes.,joy,0.49117231369018555
this movie is making me livid!,anger,0.9790557026863098
This my family brings me so much happiness!,joy,0.9884379506111145
these changes is making me livid!,anger,0.9798633456230164
this decision happened as expected.,neutral,0.655677318572998
My affection for this memory grows every day.,joy,0.623540461063385
Tears won't stop falling because of the weather.,sadness,0.8911266326904297
What an unexpected this memory!,surprise,0.9611039161682129
My jaw dropped when I saw the weather!,surprise,0.8259392380714417
I'm so happy about the past!,joy,0.9825311303138733
My heart is full of joy because of this food.,joy,0.990281343460083
I can't sleep because I'm so scared of the future.,fear,0.9907644987106323
My heart races whenever I think about my friends.,fear,0.3619554936885834
this decision is just normal.,neutral,0.9294841289520264
There's nothing special about this moment.,neutral,0.6586812734603882
This this realization brings me so much happiness!,joy,0.9863155484199524
this food left me speechless!,surprise,0.7013851404190063
I can't handle the fear of this surprise.,surprise,0.5262566804885864
The thought of this discovery fills me with dread.,fear,0.9880365133285522
What an unexpected the future!,surprise,0.9314173460006714
I adore the weather with all my heart!,joy,0.9842218160629272
this surprise is just normal.,surprise,0.9689756035804749
I'm so happy about this failure!,joy,0.976341962814331
My affection for this movie grows every day.,joy,0.753058135509491
I noticed my friends today.,surprise,0.6880720257759094
This this song scares me to death!,fear,0.9775395393371582
this place happened as expected.,neutral,0.5588750243186951
My heart races whenever I think about this realization.,fear,0.4069328308105469
My jaw dropped when I saw my relationship!,surprise,0.6085594296455383
I feel absolutely delighted by this discovery.,joy,0.9896600246429443
I observed my finances without much reaction.,disgust,0.6927079558372498
My heart races whenever I think about my relationship.,fear,0.5779098868370056
My affection for this discovery grows every day.,joy,0.7508110404014587
I'm shaking with fear because of this moment.,fear,0.9944919347763062
I'm thinking about my relationship.,fear,0.3527171313762665
my finances took me completely by surprise!,surprise,0.9635319113731384
my friends makes me feel ecstatic!,joy,0.9859243035316467
This this achievement is completely unacceptable!,anger,0.6707109212875366
this failure doesn't affect me much.,neutral,0.5103588700294495
There's nothing special about my health.,neutral,0.8298311829566956
this moment is my worst nightmare!,disgust,0.6148384809494019
the news happened as expected.,surprise,0.6450908780097961
My jaw dropped when I saw these changes!,surprise,0.8969254493713379
The thought of this book fills me with dread.,fear,0.9902660250663757
This this memory brings me so much happiness!,joy,0.9863430261611938
I'm feeling so down about the news...,sadness,0.9845364689826965
I'm thrilled beyond words about my friends!,joy,0.9503920674324036
this song is making me feel so lonely.,sadness,0.9817237854003906
I never expected these changes to happen!,surprise,0.9511993527412415
I'm absolutely furious about my health!,anger,0.9844179153442383
this failure left me speechless!,surprise,0.43652480840682983
this situation is just normal.,neutral,0.9101191163063049
I can't stop smiling about this event!,joy,0.975547730922699
My heart races whenever I think about my relationship.,fear,0.5779098868370056
I'm absolutely furious about this movie!,anger,0.9823707342147827
My affection for this gift grows every day.,joy,0.7980471253395081
this realization took me completely by surprise!,surprise,0.9609036445617676
How dare they my finances!,anger,0.9875571727752686
I'm completely shocked by the past!,surprise,0.9769154787063599
I'm flabbergasted by this discovery!,surprise,0.937150776386261
this moment has me seeing red!,surprise,0.7283901572227478
this moment makes my heart flutter!,fear,0.6690599322319031
I'm astonished by this gift!,surprise,0.978805661201477
my finances is my worst nightmare!,fear,0.8918030261993408
My heart is full of joy because of this movie.,joy,0.9905397891998291
My heart is full of joy because of this place.,joy,0.9896836280822754
My love for this discovery knows no bounds.,joy,0.9501075744628906
I can't sleep because I'm so scared of this decision.,fear,0.9914596080780029
My soul is filled with love because of this moment.,joy,0.8117892742156982
This this realization makes me so angry I could scream!,anger,0.9874027967453003
This this moment is completely unacceptable!,anger,0.7528144121170044
This this achievement came out of nowhere!,surprise,0.9307271838188171
The thought of this food fills me with dread.,fear,0.9890025854110718
This is the best day ever because of this conversation!,joy,0.7513810396194458
This this decision has left me heartbroken.,sadness,0.9874188303947449
I observed this failure without much reaction.,disgust,0.7060166597366333
I adore this surprise with all my heart!,joy,0.7417187094688416
My anxiety about the news is overwhelming.,fear,0.9925186634063721
What an unexpected this movie!,surprise,0.9059782028198242
I'm overwhelmed with sorrow about this decision.,sadness,0.6575659513473511
I noticed this surprise today.,surprise,0.9612070918083191
this book is making me feel so lonely.,sadness,0.9827734231948853
This my friends has me feeling blue.,sadness,0.9191347360610962
I cherish this surprise more than words can say.,surprise,0.49095502495765686
I'm in the depths of despair because of this movie.,fear,0.8661922216415405
I'm boiling with rage because of this food.,anger,0.9916170239448547
I'm paralyzed with fear about my finances.,fear,0.9840326905250549
I'm shaking with fear because of this memory.,fear,0.9939509630203247
I noticed this discovery today.,surprise,0.6685721278190613
I never expected my health to happen!,surprise,0.9119548201560974
I'm indifferent about this realization.,disgust,0.5953177213668823
This this achievement came out of nowhere!,surprise,0.9307271838188171
I'm completely shocked by this achievement!,surprise,0.9791445136070251
I'm indifferent about this food.,disgust,0.7653436064720154
Wow! I can't believe this song happened!,surprise,0.9786084294319153
I can't stop crying about my finances.,sadness,0.9565423130989075
There's nothing special about this memory.,neutral,0.7845557928085327
my job is my worst nightmare!,fear,0.8955121636390686
